fdc_id,food_name,calories,protein,carbs,fat,source
320420,"TOMATOES, GRAPE",,,,,USDA
320421,"TOMATOES, GRAPE",,,,,USDA
320422,"TOMATOES, GRAPE",,,,,USDA
320423,"TOMATOES, GRAPE",,,,,USDA
320424,"TOMATOES, GRAPE",,,,,USDA
320425,"TOMATOES, GRAPE",,,,,USDA
320426,"TOMATOES, GRAPE",,,,,USDA
320427,"TOMATOES, GRAPE",,,,,USDA
320428,"TOMATOES, GRAPE",,,,,USDA
320429,"TOMATOES, GRAPE",,,,,USDA
320430,"TOMATOES, GRAPE",,,,,USDA
320431,"TOMATOES, GRAPE",,,,,USDA
320432,"TOMATOES, GRAPE",,,,,USDA
320433,"TOMATOES, GRAPE",,,,,USDA
320434,"TOMATOES, GRAPE",,,,,USDA
320435,"TOMATOES, GRAPE",,,,,USDA
320436,"TOMATOES, GRAPE",,,,,USDA
320437,"TOMATOES, GRAPE",,,,,USDA
320438,"TOMATOES, GRAPE",,,,,USDA
320439,"TOMATOES, GRAPE",,,,,USDA
320440,"TOMATOES, GRAPE",,,,,USDA
320441,"TOMATOES, GRAPE",,,,,USDA
320442,"TOMATOES, GRAPE",,,,,USDA
320443,"TOMATOES, GRAPE",,,,,USDA
320444,"TOMATOES, GRAPE",,,,,USDA
320445,"TOMATOES, GRAPE",,,,,USDA
320446,"TOMATOES, GRAPE",,,,,USDA
320447,"TOMATOES, GRAPE",,,,,USDA
320448,"TOMATOES, GRAPE",,,,0.7,USDA
320449,"TOMATOES, GRAPE",,,,,USDA
320450,"TOMATOES, GRAPE",,,,,USDA
320451,"TOMATOES, GRAPE",,,,,USDA
320452,"TOMATOES, GRAPE",,,,,USDA
320453,"TOMATOES, GRAPE",,,,,USDA
320454,"TOMATOES, GRAPE",,,,,USDA
320455,"TOMATOES, GRAPE",,,,,USDA
320456,"TOMATOES, GRAPE",,,,0.6,USDA
320457,"TOMATOES, GRAPE",,,,,USDA
320458,"TOMATOES, GRAPE",,,,,USDA
320459,"TOMATOES, GRAPE",,,,,USDA
320460,"TOMATOES, GRAPE",,,,,USDA
320461,"TOMATOES, GRAPE",,,,,USDA
320462,"TOMATOES, GRAPE",,,,,USDA
320463,"TOMATOES, GRAPE",,,,,USDA
320464,"TOMATOES, GRAPE",,,,,USDA
320465,"TOMATOES, GRAPE",,,,0.5,USDA
320466,"TOMATOES, GRAPE",,,,,USDA
320467,"TOMATOES, GRAPE",,,,,USDA
320468,"TOMATOES, GRAPE",,,,,USDA
320469,"TOMATOES, GRAPE",,,,,USDA
320470,"TOMATOES, GRAPE",,,,,USDA
320471,"TOMATOES, GRAPE",,,,,USDA
320472,"TOMATOES, GRAPE",,,,,USDA
320473,"TOMATOES, GRAPE",,,,,USDA
320474,"TOMATOES, GRAPE",,,,,USDA
320475,"TOMATOES, GRAPE",,,,,USDA
320476,"TOMATOES, GRAPE",,,,,USDA
320477,"TOMATOES, GRAPE",,,,,USDA
320478,"TOMATOES, GRAPE",,,,,USDA
320479,"TOMATOES, GRAPE",,,,,USDA
320480,"TOMATOES, GRAPE",,,,,USDA
320481,"TOMATOES, GRAPE",,,,,USDA
320482,"TOMATOES, GRAPE",,,,,USDA
320483,"TOMATOES, GRAPE",,,,0.46,USDA
320484,"TOMATOES, GRAPE",,,,,USDA
320485,"TOMATOES, GRAPE",,,,,USDA
320486,"TOMATOES, GRAPE",,,,,USDA
320487,"TOMATOES, GRAPE",,,,,USDA
320488,"TOMATOES, GRAPE",,,,,USDA
320489,"TOMATOES, GRAPE",,,,,USDA
320490,"TOMATOES, GRAPE",,,,,USDA
320491,"TOMATOES, GRAPE",,,,,USDA
320492,"TOMATOES, GRAPE",,,,,USDA
320493,"TOMATOES, GRAPE",,,,,USDA
320494,"TOMATOES, GRAPE",,,,,USDA
320495,"TOMATOES, GRAPE",,,,,USDA
320496,"TOMATOES, GRAPE",,,,,USDA
320497,"TOMATOES, GRAPE",,,,,USDA
320498,"TOMATOES, GRAPE",,,,,USDA
320499,"TOMATOES, GRAPE",,,,,USDA
320500,"TOMATOES, GRAPE",,,,,USDA
320501,"TOMATOES, GRAPE",,,,,USDA
320502,"TOMATOES, GRAPE",,,,0.82,USDA
320503,"TOMATOES, GRAPE",,,,,USDA
320504,"TOMATOES, GRAPE",,,,,USDA
320505,"TOMATOES, GRAPE",,,,,USDA
320506,"TOMATOES, GRAPE",,,,,USDA
320507,"TOMATOES, GRAPE",,,,,USDA
320508,"TOMATOES, GRAPE",,,,,USDA
320509,"TOMATOES, GRAPE",,,,,USDA
320510,"TOMATOES, GRAPE",,,,,USDA
320511,"TOMATOES, GRAPE",,,,,USDA
320512,"TOMATOES, GRAPE",,,,,USDA
320513,"TOMATOES, GRAPE",,,,,USDA
320514,"TOMATOES, GRAPE",,,,,USDA
320515,"TOMATOES, GRAPE",,,,,USDA
320516,"TOMATOES, GRAPE",,,,,USDA
320517,"TOMATOES, GRAPE",,,,0.69,USDA
320518,"TOMATOES, GRAPE",,,,,USDA
320519,"TOMATOES, GRAPE",,,,,USDA
320520,"TOMATOES, GRAPE",,,,,USDA
320521,"TOMATOES, GRAPE",,,,,USDA
320522,"TOMATOES, GRAPE",,,,,USDA
320523,"TOMATOES, GRAPE",,,,,USDA
320524,"TOMATOES, GRAPE",,,,,USDA
320525,"TOMATOES, GRAPE",,,,,USDA
320526,"TOMATOES, GRAPE",,,,,USDA
320527,"TOMATOES, GRAPE",,,,,USDA
321358,"Hummus, commercial",229.0,7.35,14.9,17.1,USDA
321359,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",50.0,3.35,4.91,1.9,USDA
321360,"Tomatoes, grape, raw",27.0,0.83,5.51,0.63,USDA
321361,"SALT, MORTON, IODIZED",,,,,USDA
321362,"SALT, MORTON, IODIZED",,,,,USDA
321363,Salt; iodized,,,,,USDA
321364,Salt; iodized,,,,,USDA
321365,Salt; iodized,,,,,USDA
321366,"Salt, Not Iodized",,,,,USDA
321367,"SALT, MORTON, IODIZED",,,,,USDA
321368,"SALT, MORTON, IODIZED",,,,,USDA
321369,Salt; iodized,,,,,USDA
321370,Salt; iodized,,,,,USDA
321371,Salt; iodized,,,,,USDA
321372,"Salt, Iodized",,,,,USDA
321373,"SALT, GREAT VALUE, IODIZED",,,,,USDA
321374,"SALT, GREAT VALUE, IODIZED",,,,,USDA
321375,Salt; iodized,,,,,USDA
321376,Salt; iodized,,,,,USDA
321377,Salt; iodized,,,,,USDA
321378,"Salt, Iodized",,,,,USDA
321379,"SALT, HEB IODIZED",,,,,USDA
321380,"SALT, HEB IODIZED",,,,,USDA
321381,Salt; iodized,,,,,USDA
321382,Salt; iodized,,,,,USDA
321383,Salt; iodized,,,,,USDA
321384,"SALT, MORTON, IODIZED",,,,,USDA
321385,"SALT, MORTON, IODIZED",,,,,USDA
321386,Salt; iodized,,,,,USDA
321387,Salt; iodized,,,,,USDA
321388,Salt; iodized,,,,,USDA
321389,"SALT, MORTON, IODIZED",,,,,USDA
321390,"SALT, MORTON, IODIZED",,,,,USDA
321391,Salt; iodized,,,,,USDA
321392,Salt; iodized,,,,,USDA
321393,Salt; iodized,,,,,USDA
321394,"SALT, MORTON, IODIZED",,,,,USDA
321395,"SALT, MORTON, IODIZED",,,,,USDA
321396,Salt; iodized,,,,,USDA
321397,Salt; iodized,,,,,USDA
321398,Salt; iodized,,,,,USDA
321399,"Salt, Iodized",,,,,USDA
321400,"SALT, MORTON, IODIZED",,,,,USDA
321401,"SALT, MORTON, IODIZED",,,,,USDA
321402,Salt; iodized,,,,,USDA
321403,Salt; iodized,,,,,USDA
321404,Salt; iodized,,,,,USDA
321405,"Salt, Iodized",,,,,USDA
321406,"SALT, LAURA LYNN, IODIZED",,,,,USDA
321407,"SALT, LAURA LYNN, IODIZED",,,,,USDA
321408,Salt; iodized,,,,,USDA
321409,Salt; iodized,,,,,USDA
321410,Salt; iodized,,,,,USDA
321411,"Salt, Iodized",,,,,USDA
321412,"SALT, ESSENTIAL EVERYDAY, IODIZED",,,,,USDA
321413,"SALT, ESSENTIAL EVERYDAY, IODIZED",,,,,USDA
321414,Salt; iodized,,,,,USDA
321415,Salt; iodized,,,,,USDA
321416,Salt; iodized,,,,,USDA
321417,"SALT, MORTON, IODIZED",,,,,USDA
321418,"SALT, MORTON, IODIZED",,,,,USDA
321419,Salt; iodized,,,,,USDA
321420,Salt; iodized,,,,,USDA
321421,Salt; iodized,,,,,USDA
321422,"Salt, Not Iodized",,,,,USDA
321423,"SALT, GREAT VALUE, IODIZED",,,,,USDA
321424,"SALT, GREAT VALUE, IODIZED",,,,,USDA
321425,Salt; iodized,,,,,USDA
321426,Salt; iodized,,,,,USDA
321427,Salt; iodized,,,,,USDA
321428,"Salt, Iodized",,,,,USDA
321429,"SALT, HY VEE, IODIZED",,,,,USDA
321430,"SALT, HY VEE, IODIZED",,,,,USDA
321431,Salt; iodized,,,,,USDA
321432,Salt; iodized,,,,,USDA
321433,Salt; iodized,,,,,USDA
321434,"Salt, Iodized",,,,,USDA
321435,"SALT, MORTON, IODIZED",,,,,USDA
321436,"SALT, MORTON, IODIZED",,,,,USDA
321437,Salt; iodized,,,,,USDA
321438,Salt; iodized,,,,,USDA
321439,Salt; iodized,,,,,USDA
321440,"Salt, Not Iodized",,,,,USDA
321441,"SALT, MORTON, IODIZED",,,,,USDA
321442,"SALT, MORTON, IODIZED",,,,,USDA
321443,Salt; iodized,,,,,USDA
321444,Salt; iodized,,,,,USDA
321445,Salt; iodized,,,,,USDA
321446,"SALT, MORTON, IODIZED",,,,,USDA
321447,"SALT, MORTON, IODIZED",,,,,USDA
321448,Salt; iodized,,,,,USDA
321449,Salt; iodized,,,,,USDA
321450,Salt; iodized,,,,,USDA
321451,"Salt, Iodized",,,,,USDA
321452,"SALT, GREAT VALUE, IODIZED",,,,,USDA
321453,"SALT, GREAT VALUE, IODIZED",,,,,USDA
321454,Salt; iodized,,,,,USDA
321455,Salt; iodized,,,,,USDA
321456,Salt; iodized,,,,,USDA
321457,"Salt, Not Iodized",,,,,USDA
321458,"SALT, SIGNATURE KITCHENS, IODIZED",,,,,USDA
321459,"SALT, SIGNATURE KITCHENS, IODIZED",,,,,USDA
321460,Salt; iodized,,,,,USDA
321461,Salt; iodized,,,,,USDA
321462,Salt; iodized,,,,,USDA
321463,"Salt, Iodized",,,,,USDA
321464,"SALT, FOOD CLUB, IODIZED",,,,,USDA
321465,"SALT, FOOD CLUB, IODIZED",,,,,USDA
321466,Salt; iodized,,,,,USDA
321467,Salt; iodized,,,,,USDA
321468,Salt; iodized,,,,,USDA
321469,Salt; iodized,,,,,USDA
321470,"Salt, Iodized",,,,,USDA
321471,"Salt, Iodized",,,,,USDA
321472,"Salt, Iodized",,,,,USDA
321473,"Salt, iodized - NFY121S6F",,,,,USDA
321474,"Salt, iodized - NFY121S6G",,,,,USDA
321475,"SALT, SHOP RITE, IODIZED",,,,,USDA
321476,"SALT, SHOP RITE, IODIZED",,,,,USDA
321477,Salt; iodized,,,,,USDA
321478,Salt; iodized,,,,,USDA
321479,Salt; iodized,,,,,USDA
321480,"Salt, Iodized",,,,,USDA
321481,"SALT, MORTON, IODIZED",,,,,USDA
321482,"SALT, MORTON, IODIZED",,,,,USDA
321483,Salt; iodized,,,,,USDA
321484,Salt; iodized,,,,,USDA
321485,Salt; iodized,,,,,USDA
321486,"Salt, Iodized",,,,,USDA
321487,"SALT, GREAT VALUE, IODIZED",,,,,USDA
321488,"SALT, GREAT VALUE, IODIZED",,,,,USDA
321489,Salt; iodized,,,,,USDA
321490,Salt; iodized,,,,,USDA
321491,Salt; iodized,,,,,USDA
321492,"Salt, Not Iodized",,,,,USDA
321493,"SALT, MORTON, IODIZED",,,,,USDA
321494,"SALT, MORTON, IODIZED",,,,,USDA
321495,Salt; iodized,,,,,USDA
321496,Salt; iodized,,,,,USDA
321497,Salt; iodized,,,,,USDA
321498,"Salt, Iodized",,,,,USDA
321499,"SALT, GREAT VALUE, IODIZED",,,,,USDA
321500,"SALT, GREAT VALUE, IODIZED",,,,,USDA
321501,Salt; iodized,,,,,USDA
321502,Salt; iodized,,,,,USDA
321503,Salt; iodized,,,,,USDA
321504,"Salt, Iodized",,,,,USDA
321505,"Salt, table, iodized",,,,,USDA
321506,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",,,,,USDA
321507,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",,,,,USDA
321508,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",,,,,USDA
321509,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",,,,,USDA
321510,Beans snap canned drained,,,,,USDA
321511,"Beans, snap, canned, drained - NFY1211Z9",,,,0.43,USDA
321512,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",,,,,USDA
321513,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",,,,,USDA
321514,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",,,,,USDA
321515,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",,,,,USDA
321516,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",,,,,USDA
321517,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",,,,,USDA
321518,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",,,,,USDA
321519,Beans snap canned drained,,,,,USDA
321520,"Beans, snap, canned, drained - NFY1211ZM",,,,0.38,USDA
321521,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",,,,,USDA
321522,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",,,,,USDA
321523,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",,,,,USDA
321524,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",,,,,USDA
321525,Beans snap canned drained,,,,,USDA
321526,"Beans, snap, canned, drained - NFY1211Z2",,,,0.43,USDA
321527,"Beans, snap, canned, drained - NFY1211Z3",,,,,USDA
321528,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",,,,,USDA
321529,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",,,,,USDA
321530,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",,,,,USDA
321531,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",,,,,USDA
321532,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",,,,,USDA
321533,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",,,,,USDA
321534,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",,,,,USDA
321535,Beans snap canned drained,,,,,USDA
321536,"Beans, snap, canned, drained - NFY1211YP",,,,0.3,USDA
321537,"Beans, snap, canned, drained - NFY1211YQ",,,,,USDA
321538,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",,,,,USDA
321539,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",,,,,USDA
321540,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",,,,,USDA
321541,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",,,,,USDA
321542,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",,,,,USDA
321543,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",,,,,USDA
321544,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",,,,,USDA
321545,Beans snap canned drained,,,,,USDA
321546,"Beans, snap, canned, drained - NFY1211YW",,,,0.43,USDA
321547,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",,,,,USDA
321548,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",,,,,USDA
321549,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",,,,,USDA
321550,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",,,,,USDA
321551,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",,,,,USDA
321552,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",,,,,USDA
321553,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",,,,,USDA
321554,Beans snap canned drained,,,,,USDA
321555,"Beans, snap, canned, drained - NFY1211ZF",,,,0.38,USDA
321556,"Beans, snap, canned, drained - NFY1211ZG",,,,,USDA
321557,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",,,,,USDA
321558,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",,,,,USDA
321559,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",,,,,USDA
321560,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",,,,,USDA
321561,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",,,,,USDA
321562,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",,,,,USDA
321563,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",,,,,USDA
321564,Beans snap canned drained,,,,,USDA
321565,"Beans, snap, canned, drained - NFY1211ZZ",,,,0.35,USDA
321566,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",,,,,USDA
321567,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",,,,,USDA
321568,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",,,,,USDA
321569,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",,,,,USDA
321570,Beans snap canned drained,,,,,USDA
321571,"Beans, snap, canned, drained - NFY12120I",,,,0.38,USDA
321572,"Beans, snap, canned, drained - NFY12120J",,,,,USDA
321573,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",,,,,USDA
321574,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",,,,,USDA
321575,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",,,,,USDA
321576,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",,,,,USDA
321577,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",,,,,USDA
321578,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",,,,,USDA
321579,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",,,,,USDA
321580,Beans snap canned drained,,,,,USDA
321581,"Beans, snap, canned, drained - NFY12120C",,,,0.47,USDA
321582,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",,,,,USDA
321583,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",,,,,USDA
321584,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",,,,,USDA
321585,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",,,,,USDA
321586,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",,,,,USDA
321587,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",,,,,USDA
321588,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",,,,,USDA
321589,Beans snap canned drained,,,,,USDA
321590,"Beans, snap, canned, drained - NFY12120P",,,,0.41,USDA
321591,"BEANS, SNAP, CANNED, DRAINED, GREAT VALUE",,,,,USDA
321592,"BEANS, SNAP, CANNED, DRAINED, GREAT VALUE",,,,,USDA
321593,"BEANS, SNAP, CANNED, DRAINED, GREAT VALUE",,,,,USDA
321594,"BEANS, SNAP, CANNED, DRAINED, GREAT VALUE",,,,,USDA
321595,"BEANS, SNAP, CANNED, DRAINED, GREAT VALUE",,,,,USDA
321596,"BEANS, SNAP, CANNED, DRAINED, GREAT VALUE",,,,,USDA
321597,"BEANS, SNAP, CANNED, DRAINED, GREAT VALUE",,,,,USDA
321598,Beans snap canned drained,,,,,USDA
321599,"Beans, snap, canned, drained - NFY121205",,,,0.39,USDA
321600,"Beans, snap, canned, drained - NFY121206",,,,,USDA
321601,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",,,,,USDA
321602,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",,,,,USDA
321603,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",,,,,USDA
321604,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",,,,,USDA
321605,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",,,,,USDA
321606,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",,,,,USDA
321607,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",,,,,USDA
321608,Beans snap canned drained,,,,,USDA
321609,"Beans, snap, canned, drained - NFY1211ZS",,,,0.37,USDA
321610,"Beans, snap, canned, drained - NFY1211ZT",,,,,USDA
321611,"Beans, snap, green, canned, regular pack, drained solids",21.0,1.04,4.11,0.39,USDA
321612,"Broccoli, raw (IN1,NY1) - CY0906E",,,,,USDA
321613,"Broccoli, raw, 2 bunches (IN1) - NFY0905DD",,,,,USDA
321614,"Broccoli, raw, 3 bunches (NY1) - NFY0905EV",,,,,USDA
321615,"Broccoli, raw, 3 bunches (IN1) - NFY0905DC",,,,,USDA
321616,"Moisture, Broccoli, raw (IN1,NY1) - NFY0904J7",,,,,USDA
321617,"Vitamin C, Broccoli, raw (IN1,NY1) - NFY0904J9",,,,,USDA
321618,"Broccoli, cooked (IN1,NY1) - CY0906K",,,,,USDA
321619,"Moisture, Broccoli, cooked (IN1,NY1) - NFY0904KJ",,,,,USDA
321620,"Vitamin C, Broccoli, cooked (IN1,NY1) - NFY0904KK",,,,,USDA
321621,"Broccoli, raw (CA2,NC1) - CY0906G",,,,,USDA
321622,"Broccoli, raw, OCEAN MIST, 4 bunches; Product of USA (NC1) - NFY0905IY",,,,,USDA
321623,"Broccoli, raw, OCEAN MIST, 4 bunches; Product of USA (NC1) - NFY0905IX",,,,,USDA
321624,"Broccoli, raw, 7 bunches (CA2) - NFY0905JA",,,,,USDA
321625,"Broccoli, raw, OCEAN MIST, 3 bunches; Product of USA (NC1) - NFY0905IW",,,,,USDA
321626,"Moisture, Broccoli, raw (CA2,NC1) - NFY0904JN",,,,,USDA
321627,"Vitamin C, Broccoli, raw (CA2,NC1) - NFY0904JO",,,,,USDA
321628,"Broccoli, cooked (CA2,NC1) - CY0906M",,,,,USDA
321629,"Moisture, Broccoli, cooked (CA2,NC1) - NFY0904KZ",,,,,USDA
321630,"Vitamin C, Broccoli, cooked (CA2,NC1) - NFY0904L0",,,,,USDA
321631,"Broccoli, raw (AL1,CA1) - CY0906F",,,,,USDA
321632,"Broccoli, raw, 4 bunches; Product of USA (AL1) - NFY0905HL",,,,,USDA
321633,"Broccoli, raw, 4 bunches (CA1) - NFY0905IN",,,,,USDA
321634,"Broccoli, raw, 4 bunches; Product of USA (AL1) - NFY0905HK",,,,,USDA
321635,"Broccoli, raw, 4 bunches (CA1) - NFY0905IM",,,,,USDA
321636,"Moisture, Broccoli, raw (AL1,CA1) - NFY0904JF",,,,,USDA
321637,"Vitamin C, Broccoli, raw (AL1,CA1) - NFY0904JG",,,,,USDA
321638,"Broccoli, cooked (AL1,CA1) - CY0906L",,,,,USDA
321639,"Moisture, Broccoli, cooked (AL1,CA1) - NFY0904KR",,,,,USDA
321640,"Vitamin C, Broccoli, cooked (AL1,CA1) - NFY0904KS",,,,,USDA
321641,"Broccoli, raw (CO2,CT1) - CY0906H",,,,,USDA
321642,"Broccoli, raw, 1 Bunch (CT1) - NFY0905EK",,,,,USDA
321643,"Broccoli, raw, 1 Bunch (CT1) - NFY0905EM",,,,,USDA
321644,"Broccoli, raw, 3 Ct (CO2) - NFY0905F0",,,,,USDA
321645,"Broccoli, raw, 1 Bunch (CT1) - NFY0905EL",,,,,USDA
321646,"Moisture, Broccoli, raw (CO2,CT1) - NFY0904JV",,,,,USDA
321647,"Vitamin C, Broccoli, raw (CO2,CT1) - NFY0904JW",,,,,USDA
321648,"Broccoli, cooked (CO2,CT1) - CY0906N",,,,,USDA
321649,"Moisture, Broccoli, cooked (CO2,CT1) - NFY0904L7",,,,,USDA
321650,"Vitamin C, Broccoli, cooked (CO2,CT1) - NFY0904L8",,,,,USDA
321651,"Broccoli, Region 1, Pure Composite, CY01077",,,,,USDA
321652,"Broccoli, Region 1, AR1, NFY0104US",,,,,USDA
321653,"Broccoli, Region 1, AR1, NFY0104UT",,,,,USDA
321654,"Broccoli, Region 1, AR1, NFY0104UU",,,,,USDA
321655,"Broccoli, Region 1, AR1, NFY0104UV",,,,,USDA
321656,"Broccoli, Region 1, TN2, NFY0104UW",,,,,USDA
321657,"Broccoli, Region 1, TN2, NFY0104UX",,,,,USDA
321658,"Broccoli, Raw, Region 1, n/a, Yes, Carotenoids - NFY010AGR",,,,,USDA
321659,"Broccoli, Region 1, n/a, Yes, Vitamin E - NFY010488",,,,,USDA
321660,"Broccoli, Region 1, n/a, Yes, Proximates - NFY01047M",,,,0.38,USDA
321661,"Broccoli, Region 1, n/a, Yes, Minerals - NFY01047O",,,,,USDA
321662,"Broccoli, Region 1, n/a, Yes, Sugar - NFY01047P",,,,,USDA
321663,"Broccoli, Region 1, n/a, Yes, Fiber - NFY01047T",,,,,USDA
321664,"Broccoli, Region 1, n/a, Yes, Vitamin C - NFY01047U",,,,,USDA
321665,"Broccoli, Region 1, n/a, Yes, Thiamin - NFY01047V",,,,,USDA
321666,"Broccoli, Region 1, n/a, Yes, Riboflavin - NFY01047W",,,,,USDA
321667,"Broccoli, Region 1, n/a, Yes, Niacin - NFY010481",,,,,USDA
321668,"Broccoli, Region 1, n/a, Yes, Pantothenic Acid - NFY010482",,,,,USDA
321669,"Broccoli, Region 1, n/a, Yes, Vitamin B6 - NFY010483",,,,,USDA
321670,"Broccoli, Region 1, n/a, Yes, Folate - NFY010484",,,,,USDA
321671,"Broccoli, Region 1, n/a, Yes, Vitamin K - NFY01048A",,,,,USDA
321672,"Broccoli, Region 1, n/a, Yes, Selenium - NFY01048B",,,,,USDA
321673,"Broccoli, Region 1, n/a, Yes, Proximates - NFY01048F",,,,0.41,USDA
321674,"Broccoli, Pass 2, Region 1, Pure Composite, CY010H2",,,,,USDA
321675,"Broccoli, Pass 2, Region 1, AR1, NFY010D0L",,,,,USDA
321676,"Broccoli, Pass 2, Region 1, AR1, NFY010D0M",,,,,USDA
321677,"Broccoli, Pass 2, Region 1, TN2, NFY010D0I",,,,,USDA
321678,"Broccoli, Pass 2, Region 1, TN2, NFY010D0J",,,,,USDA
321679,"Broccoli, Pass 2, Region 1, TN2, NFY010D0K",,,,,USDA
321680,"Broccoli, Raw, Pass 2, Region 1, n/a, Yes, Carotenoids - NFY010GLR",,,,,USDA
321681,"Broccoli, Pass 2, Region 1, n/a, Yes, Vitamin K - NFY010CV2",,,,,USDA
321682,"Broccoli, Pass 2, Region 1, n/a, Yes, Proximates - NFY010CUE",,,,0.37,USDA
321683,"Broccoli, Pass 2, Region 1, n/a, Yes, Minerals - NFY010CUG",,,,,USDA
321684,"Broccoli, Pass 2, Region 1, n/a, Yes, Sugar - NFY010CUH",,,,,USDA
321685,"Broccoli, Pass 2, Region 1, n/a, Yes, Vitamin C - NFY010CUL",,,,,USDA
321686,"Broccoli, Pass 2, Region 1, n/a, Yes, Thiamin - NFY010CUM",,,,,USDA
321687,"Broccoli, Pass 2, Region 1, n/a, Yes, Riboflavin - NFY010CUN",,,,,USDA
321688,"Broccoli, Pass 2, Region 1, n/a, Yes, Niacin - NFY010CUO",,,,,USDA
321689,"Broccoli, Pass 2, Region 1, n/a, Yes, Pantothenic Acid - NFY010CUT",,,,,USDA
321690,"Broccoli, Pass 2, Region 1, n/a, Yes, Vitamin B6 - NFY010CUU",,,,,USDA
321691,"Broccoli, Pass 2, Region 1, n/a, Yes, Folate - NFY010CUV",,,,,USDA
321692,"Broccoli, Pass 2, Region 1, n/a, Yes, Amino Acids - NFY010CUW",,,,,USDA
321693,"Broccoli, Region 3, Pure Composite, CY0107A",,,,,USDA
321694,"Broccoli, Region 3, IL2, NFY0104UY",,,,,USDA
321695,"Broccoli, Region 3, IL2, NFY0104UZ",,,,,USDA
321696,"Broccoli, Region 3, TX2, NFY0104V0",,,,,USDA
321697,"Broccoli, Region 3, TX2, NFY0104V1",,,,,USDA
321698,"Broccoli, Region 3, TX3, NFY0104V2",,,,,USDA
